regex_automata::util::search::Match	span	-	fn span(&self) -> Span	Returns the span for this match.
regex_automata::util::search::Match	start	-	fn start(&self) -> usize	The starting position of the match.
regex_automata::util::search::MatchError	clone	core::clone::Clone	fn clone(&self) -> MatchError	
regex_automata::util::search::MatchError	eq	core::cmp::PartialEq	fn eq(&self, other: &MatchError) -> bool	
regex_automata::util::search::MatchError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::search::MatchError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_automata::util::search::MatchError	gave_up	-	fn gave_up(offset: usize) -> MatchError	Create a new "gave up" error. The given `offset` corresponds to the location in the haystack at which the search gave up.
regex_automata::util::search::MatchError	haystack_too_long	-	fn haystack_too_long(len: usize) -> MatchError	Create a new "haystack too long" error. The given `len` corresponds to the length of the haystack that was problematic.
regex_automata::util::search::MatchError	kind	-	fn kind(&self) -> &MatchErrorKind	Returns a reference to the underlying error kind.
regex_automata::util::search::MatchError	new	-	fn new(kind: MatchErrorKind) -> MatchError	Create a new error value with the given kind.
regex_automata::util::search::MatchError	quit	-	fn quit(byte: u8, offset: usize) -> MatchError	Create a new "quit" error. The given `byte` corresponds to the value that tripped a search's quit condition, and `offset` corresponds to the location in the haystack at which the search quit.
regex_automata::util::search::MatchError	unsupported_anchored	-	fn unsupported_anchored(mode: Anchored) -> MatchError	Create a new "unsupported anchored" error. This occurs when the caller requests a search with an anchor mode that is not supported by the regex engine.
regex_automata::util::search::MatchErrorKind	clone	core::clone::Clone	fn clone(&self) -> MatchErrorKind	
regex_automata::util::search::MatchErrorKind	eq	core::cmp::PartialEq	fn eq(&self, other: &MatchErrorKind) -> bool	
regex_automata::util::search::MatchErrorKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::search::MatchKind	clone	core::clone::Clone	fn clone(&self) -> MatchKind	
regex_automata::util::search::MatchKind	default	core::default::Default	fn default() -> MatchKind	
regex_automata::util::search::MatchKind	eq	core::cmp::PartialEq	fn eq(&self, other: &MatchKind) -> bool	
regex_automata::util::search::MatchKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::search::PatternSet	capacity	-	fn capacity(&self) -> usize	Returns the total number of pattern identifiers that may be stored in this set.
regex_automata::util::search::PatternSet	clear	-	fn clear(&mut self)	Clear this set such that it contains no pattern IDs.
regex_automata::util::search::PatternSet	clone	core::clone::Clone	fn clone(&self) -> PatternSet	
regex_automata::util::search::PatternSet	contains	-	fn contains(&self, pid: PatternID) -> bool	Return true if and only if the given pattern identifier is in this set.
regex_automata::util::search::PatternSet	eq	core::cmp::PartialEq	fn eq(&self, other: &PatternSet) -> bool	
regex_automata::util::search::PatternSet	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::search::PatternSet	insert	-	fn insert(&mut self, pid: PatternID) -> bool	Insert the given pattern identifier into this set and return `true` if the given pattern ID was not previously in this set.
regex_automata::util::search::PatternSet	is_empty	-	fn is_empty(&self) -> bool	Return true if and only if this set has no pattern identifiers in it.
regex_automata::util::search::PatternSet	is_full	-	fn is_full(&self) -> bool	Return true if and only if this set has the maximum number of pattern identifiers in the set. This occurs precisely when `PatternSet::len() == PatternSet::capacity()`.
regex_automata::util::search::PatternSet	iter	-	fn iter(&self) -> PatternSetIter<'_>	Returns an iterator over all pattern identifiers in this set.
regex_automata::util::search::PatternSet	len	-	fn len(&self) -> usize	Returns the total number of pattern identifiers in this set.
regex_automata::util::search::PatternSet	new	-	fn new(capacity: usize) -> PatternSet	Create a new set of pattern identifiers with the given capacity.
regex_automata::util::search::PatternSet	try_insert	-	fn try_insert(&mut self, pid: PatternID) -> Result<bool, PatternSetInsertError>	Insert the given pattern identifier into this set and return `true` if the given pattern ID was not previously in this set.
regex_automata::util::search::PatternSetInsertError	clone	core::clone::Clone	fn clone(&self) -> PatternSetInsertError	
regex_automata::util::search::PatternSetInsertError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::search::PatternSetInsertError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_automata::util::search::PatternSetIter	clone	core::clone::Clone	fn clone(&self) -> PatternSetIter<'a>	
regex_automata::util::search::PatternSetIter	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::search::PatternSetIter	next	core::iter::traits::iterator::Iterator	fn next(&mut self) -> Option<PatternID>	
regex_automata::util::search::PatternSetIter	next_back	core::iter::traits::double_ended::DoubleEndedIterator	fn next_back(&mut self) -> Option<PatternID>	
regex_automata::util::search::PatternSetIter	size_hint	core::iter::traits::iterator::Iterator	fn size_hint(&self) -> (usize, Option<usize>)	
regex_automata::util::search::Span	clone	core::clone::Clone	fn clone(&self) -> Span	
regex_automata::util::search::Span	contains	-	fn contains(&self, offset: usize) -> bool	Returns true when the given offset is contained within this span.
regex_automata::util::search::Span	eq	core::cmp::PartialEq	fn eq(&self, other: &Span) -> bool	
regex_automata::util::search::Span	eq	core::cmp::PartialEq	fn eq(&self, range: &Range<usize>) -> bool	
regex_automata::util::search::Span	fmt	core::fmt::Debug	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_automata::util::search::Span	from	core::convert::From	fn from(range: Range<usize>) -> Span	
regex_automata::util::search::Span	hash	core::hash::Hash	fn hash<__H: hash::Hasher>(&self, state: &mut __H)	
regex_automata::util::search::Span	is_empty	-	fn is_empty(&self) -> bool	Returns true when this span is empty. That is, when `start >= end`.
regex_automata::util::search::Span	len	-	fn len(&self) -> usize	Returns the length of this span.
regex_automata::util::search::Span	offset	-	fn offset(&self, offset: usize) -> Span	Returns a new span with `offset` added to this span's `start` and `end` values.
regex_automata::util::search::Span	range	-	fn range(&self) -> Range<usize>	Returns this span as a range.
regex_automata::util::start::Config	anchored	-	fn anchored(self, mode: Anchored) -> Config	Set the anchored mode of a search.
regex_automata::util::start::Config	clone	core::clone::Clone	fn clone(&self) -> Config	
regex_automata::util::start::Config	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::start::Config	from_input_forward	-	fn from_input_forward(input: &Input<'_>) -> Config	A convenience routine for building a start configuration from an [`Input`] for a forward search.
regex_automata::util::start::Config	from_input_reverse	-	fn from_input_reverse(input: &Input<'_>) -> Config	A convenience routine for building a start configuration from an [`Input`] for a reverse search.
regex_automata::util::start::Config	get_anchored	-	fn get_anchored(&self) -> Anchored	Return the anchored mode in this configuration.
regex_automata::util::start::Config	get_look_behind	-	fn get_look_behind(&self) -> Option<u8>	Return the look-behind byte in this configuration, if one exists.
regex_automata::util::start::Config	look_behind	-	fn look_behind(self, byte: Option<u8>) -> Config	Set the look-behind byte at the start of a search.
regex_automata::util::start::Config	new	-	fn new() -> Config	Create a new default start configuration.
regex_automata::util::syntax::Config	case_insensitive	-	fn case_insensitive(self, yes: bool) -> Config	Enable or disable the case insensitive flag by default.
regex_automata::util::syntax::Config	clone	core::clone::Clone	fn clone(&self) -> Config	
regex_automata::util::syntax::Config	crlf	-	fn crlf(self, yes: bool) -> Config	Enable or disable the "CRLF mode" flag by default.
regex_automata::util::syntax::Config	default	core::default::Default	fn default() -> Config	
regex_automata::util::syntax::Config	dot_matches_new_line	-	fn dot_matches_new_line(self, yes: bool) -> Config	Enable or disable the "dot matches any character" flag by default.
regex_automata::util::syntax::Config	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::syntax::Config	get_case_insensitive	-	fn get_case_insensitive(&self) -> bool	Returns whether "case insensitive" mode is enabled.
regex_automata::util::syntax::Config	get_crlf	-	fn get_crlf(&self) -> bool	Returns whether "CRLF" mode is enabled.
regex_automata::util::syntax::Config	get_dot_matches_new_line	-	fn get_dot_matches_new_line(&self) -> bool	Returns whether "dot matches new line" mode is enabled.
regex_automata::util::syntax::Config	get_ignore_whitespace	-	fn get_ignore_whitespace(&self) -> bool	Returns whether "ignore whitespace" mode is enabled.
regex_automata::util::syntax::Config	get_line_terminator	-	fn get_line_terminator(&self) -> u8	Returns the line terminator in this syntax configuration.
regex_automata::util::syntax::Config	get_multi_line	-	fn get_multi_line(&self) -> bool	Returns whether "multi line" mode is enabled.
regex_automata::util::syntax::Config	get_nest_limit	-	fn get_nest_limit(&self) -> u32	Returns the "nest limit" setting.
regex_automata::util::syntax::Config	get_octal	-	fn get_octal(&self) -> bool	Returns whether "octal" mode is enabled.
regex_automata::util::syntax::Config	get_swap_greed	-	fn get_swap_greed(&self) -> bool	Returns whether "swap greed" mode is enabled.
regex_automata::util::syntax::Config	get_unicode	-	fn get_unicode(&self) -> bool	Returns whether "unicode" mode is enabled.
regex_automata::util::syntax::Config	get_utf8	-	fn get_utf8(&self) -> bool	Returns whether UTF-8 mode is enabled.
regex_automata::util::syntax::Config	ignore_whitespace	-	fn ignore_whitespace(self, yes: bool) -> Config	Enable verbose mode in the regular expression.
regex_automata::util::syntax::Config	line_terminator	-	fn line_terminator(self, byte: u8) -> Config	Sets the line terminator for use with `(?u-s:.)` and `(?-us:.)`.
regex_automata::util::syntax::Config	multi_line	-	fn multi_line(self, yes: bool) -> Config	Enable or disable the multi-line matching flag by default.
regex_automata::util::syntax::Config	nest_limit	-	fn nest_limit(self, limit: u32) -> Config	Set the nesting limit used for the regular expression parser.
regex_automata::util::syntax::Config	new	-	fn new() -> Config	Return a new default syntax configuration.
regex_automata::util::syntax::Config	octal	-	fn octal(self, yes: bool) -> Config	Whether to support octal syntax or not.
regex_automata::util::syntax::Config	swap_greed	-	fn swap_greed(self, yes: bool) -> Config	Enable or disable the "swap greed" flag by default.
regex_automata::util::syntax::Config	unicode	-	fn unicode(self, yes: bool) -> Config	Enable or disable the Unicode flag (`u`) by default.
regex_automata::util::syntax::Config	utf8	-	fn utf8(self, yes: bool) -> Config	When disabled, the builder will permit the construction of a regular expression that may match invalid UTF-8.
regex_automata::util::wire::AlignAs	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::wire::DeserializeError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::wire::DeserializeError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_automata::util::wire::SerializeError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_automata::util::wire::SerializeError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_syntax::ast::Alternation	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Alternation	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Alternation	clone	core::clone::Clone	fn clone(&self) -> Alternation	
regex_syntax::ast::Alternation	eq	core::cmp::PartialEq	fn eq(&self, other: &Alternation) -> bool	
regex_syntax::ast::Alternation	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Alternation	into_ast	-	fn into_ast(self) -> Ast	Return this alternation as an AST.
regex_syntax::ast::Alternation	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Alternation	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::Assertion	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Assertion	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Assertion	clone	core::clone::Clone	fn clone(&self) -> Assertion	
regex_syntax::ast::Assertion	eq	core::cmp::PartialEq	fn eq(&self, other: &Assertion) -> bool	
regex_syntax::ast::Assertion	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Assertion	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Assertion	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::AssertionKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::AssertionKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::AssertionKind	clone	core::clone::Clone	fn clone(&self) -> AssertionKind	
regex_syntax::ast::AssertionKind	eq	core::cmp::PartialEq	fn eq(&self, other: &AssertionKind) -> bool	
regex_syntax::ast::AssertionKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::AssertionKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Ast	alternation	-	fn alternation(e: Alternation) -> Ast	Create a "alternation" AST item.
regex_syntax::ast::Ast	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Ast	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::Ast	assertion	-	fn assertion(e: Assertion) -> Ast	Create a "assertion" AST item.
regex_syntax::ast::Ast	class_bracketed	-	fn class_bracketed(e: ClassBracketed) -> Ast	Create a "bracketed class" AST item.
regex_syntax::ast::Ast	class_perl	-	fn class_perl(e: ClassPerl) -> Ast	Create a "Perl class" AST item.
regex_syntax::ast::Ast	class_unicode	-	fn class_unicode(e: ClassUnicode) -> Ast	Create a "Unicode class" AST item.
regex_syntax::ast::Ast	clone	core::clone::Clone	fn clone(&self) -> Ast	
regex_syntax::ast::Ast	concat	-	fn concat(e: Concat) -> Ast	Create a "concat" AST item.
regex_syntax::ast::Ast	dot	-	fn dot(span: Span) -> Ast	Create a "dot" AST item.
regex_syntax::ast::Ast	drop	core::ops::drop::Drop	fn drop(&mut self)	
regex_syntax::ast::Ast	empty	-	fn empty(span: Span) -> Ast	Create an "empty" AST item.
regex_syntax::ast::Ast	eq	core::cmp::PartialEq	fn eq(&self, other: &Ast) -> bool	
regex_syntax::ast::Ast	flags	-	fn flags(e: SetFlags) -> Ast	Create a "flags" AST item.
regex_syntax::ast::Ast	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::Ast	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
regex_syntax::ast::Ast	group	-	fn group(e: Group) -> Ast	Create a "group" AST item.
regex_syntax::ast::Ast	is_empty	-	fn is_empty(&self) -> bool	Return true if and only if this Ast is empty.
regex_syntax::ast::Ast	literal	-	fn literal(e: Literal) -> Ast	Create a "literal" AST item.
regex_syntax::ast::Ast	repetition	-	fn repetition(e: Repetition) -> Ast	Create a "repetition" AST item.
regex_syntax::ast::Ast	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::Ast	span	-	fn span(&self) -> &Span	Return the span of this abstract syntax tree.
regex_syntax::ast::Ast	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::CaptureName	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'_>) -> arbitrary::Result<CaptureName>	
regex_syntax::ast::CaptureName	clone	core::clone::Clone	fn clone(&self) -> CaptureName	
regex_syntax::ast::CaptureName	eq	core::cmp::PartialEq	fn eq(&self, other: &CaptureName) -> bool	
regex_syntax::ast::CaptureName	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::CaptureName	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, Option<usize>)	
regex_syntax::ast::ClassAscii	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassAscii	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassAscii	clone	core::clone::Clone	fn clone(&self) -> ClassAscii	
regex_syntax::ast::ClassAscii	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassAscii) -> bool	
regex_syntax::ast::ClassAscii	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassAscii	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassAscii	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ClassAsciiKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassAsciiKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassAsciiKind	clone	core::clone::Clone	fn clone(&self) -> ClassAsciiKind	
regex_syntax::ast::ClassAsciiKind	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassAsciiKind) -> bool	
regex_syntax::ast::ClassAsciiKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassAsciiKind	from_name	-	fn from_name(name: &str) -> Option<ClassAsciiKind>	Return the corresponding ClassAsciiKind variant for the given name.
regex_syntax::ast::ClassAsciiKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassBracketed	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassBracketed	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassBracketed	clone	core::clone::Clone	fn clone(&self) -> ClassBracketed	
regex_syntax::ast::ClassBracketed	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassBracketed) -> bool	
regex_syntax::ast::ClassBracketed	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassBracketed	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassBracketed	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ClassPerl	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassPerl	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassPerl	clone	core::clone::Clone	fn clone(&self) -> ClassPerl	
regex_syntax::ast::ClassPerl	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassPerl) -> bool	
regex_syntax::ast::ClassPerl	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassPerl	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassPerl	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ClassPerlKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassPerlKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassPerlKind	clone	core::clone::Clone	fn clone(&self) -> ClassPerlKind	
regex_syntax::ast::ClassPerlKind	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassPerlKind) -> bool	
regex_syntax::ast::ClassPerlKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassPerlKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassSet	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSet	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSet	clone	core::clone::Clone	fn clone(&self) -> ClassSet	
regex_syntax::ast::ClassSet	drop	core::ops::drop::Drop	fn drop(&mut self)	
regex_syntax::ast::ClassSet	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassSet) -> bool	
regex_syntax::ast::ClassSet	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassSet	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassSet	span	-	fn span(&self) -> &Span	Return the span of this character class set.
regex_syntax::ast::ClassSet	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ClassSet	union	-	fn union(ast: ClassSetUnion) -> ClassSet	Build a set from a union.
regex_syntax::ast::ClassSetBinaryOp	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetBinaryOp	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetBinaryOp	clone	core::clone::Clone	fn clone(&self) -> ClassSetBinaryOp	
regex_syntax::ast::ClassSetBinaryOp	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassSetBinaryOp) -> bool	
regex_syntax::ast::ClassSetBinaryOp	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassSetBinaryOp	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassSetBinaryOp	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ClassSetBinaryOpKind	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetBinaryOpKind	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetBinaryOpKind	clone	core::clone::Clone	fn clone(&self) -> ClassSetBinaryOpKind	
regex_syntax::ast::ClassSetBinaryOpKind	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassSetBinaryOpKind) -> bool	
regex_syntax::ast::ClassSetBinaryOpKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassSetBinaryOpKind	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassSetItem	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetItem	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetItem	clone	core::clone::Clone	fn clone(&self) -> ClassSetItem	
regex_syntax::ast::ClassSetItem	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassSetItem) -> bool	
regex_syntax::ast::ClassSetItem	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassSetItem	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassSetItem	span	-	fn span(&self) -> &Span	Return the span of this character class set item.
regex_syntax::ast::ClassSetItem	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
regex_syntax::ast::ClassSetRange	arbitrary	arbitrary::Arbitrary	fn arbitrary(u: &mut arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetRange	arbitrary_take_rest	arbitrary::Arbitrary	fn arbitrary_take_rest(u: arbitrary::Unstructured<'arbitrary>) -> arbitrary::Result<Self>	
regex_syntax::ast::ClassSetRange	clone	core::clone::Clone	fn clone(&self) -> ClassSetRange	
regex_syntax::ast::ClassSetRange	eq	core::cmp::PartialEq	fn eq(&self, other: &ClassSetRange) -> bool	
regex_syntax::ast::ClassSetRange	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
regex_syntax::ast::ClassSetRange	is_valid	-	fn is_valid(&self) -> bool	Returns true if and only if this character class range is valid.
regex_syntax::ast::ClassSetRange	size_hint	arbitrary::Arbitrary	fn size_hint(depth: usize) -> (usize, ::core::option::Option<usize>)	
regex_syntax::ast::ClassSetRange	try_size_hint	arbitrary::Arbitrary	fn try_size_hint(depth: usize) -> ::core::result::Result<(usize, ::core::option::Option<usize>), arbitrary::MaxRecursionReached>	
